name,native notation,kbsm,affine,arrow,mock,yamada,flip,mirror,unique,mutant,kiral,rotatable
7_677,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 f2) e=X(c1 g0 h0 f0) f=X(e3 g1 d3 d2) g=X(e1 f1 h3 h2) h=X(e2 i0 g3 g2) i=V(h1) ['name'='7_677'],-A**25 - A**23 + A**21 + 2*A**19 - 2*A**17 - 3*A**15 + A**13 + 4*A**11 - 3*A**7 - A**5 + A**3 + A,t - 2 + 1/t,A**(-8) + L1/A**10 - 1/A**12 - 2*L1/A**14 + 2/A**16 + 3*L1/A**18 - 1/A**20 - 4*L1/A**22 + 3*L1/A**26 + A**(-28) - L1/A**30 - 1/A**32,2*w**4 + 2*w**3 - 2*w**2 - 5*w + 5/w + w**(-2) - 2/w**3,A**27 + 3*A**24 - 3*A**22 + 7*A**21 + 2*A**20 - 6*A**19 + 5*A**18 + 3*A**17 - 4*A**16 + A**15 + A**14 + A**13 - 5*A**12 + 4*A**10 - 7*A**9 + 6*A**7 - 4*A**6 - 2*A**5 + 4*A**4 - 2*A**2 + 1,7_677,7_1845,False,False,True,unlikely
7_501,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 f3 b2) d=X(b3 f2 g3 e1) e=X(c1 d3 h3 h2) f=X(g1 g0 d1 c2) g=X(f1 f0 h1 d2) h=X(i0 g2 e3 e2) i=V(h0) ['name'='7_501'],A**28 - 3*A**24 - 2*A**22 + 4*A**20 + 4*A**18 - 4*A**16 - 5*A**14 + 2*A**12 + 5*A**10 - 2*A**6 + A**2,-t + 2 - 1/t,A**34*L1 - 3*A**30*L1 - 2*A**28 + 4*A**26*L1 + 4*A**24 - 4*A**22*L1 - 5*A**20 + 2*A**18*L1 + 5*A**16 - 2*A**12 + A**8,w**4 - 2*w**3 - 3*w**2 + 5*w + 6 - 5/w - 6/w**2 + 2/w**3 + 3/w**4,2*A**25 - 2*A**24 - 5*A**23 + 8*A**22 - 13*A**20 + 10*A**19 + 7*A**18 - 15*A**17 + 6*A**16 + 8*A**15 - 6*A**14 + 4*A**12 + 6*A**11 - 9*A**10 - A**9 + 13*A**8 - 12*A**7 - 7*A**6 + 13*A**5 - 7*A**4 - 8*A**3 + 5*A**2 - 3,7_501 7_1091,7_894 7_990,False,7_1091,False,unknown
7_1091,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e0 e3 f0) d=X(f3 e1 b3 b2) e=X(c1 d1 g3 c2) f=X(c3 g2 h3 d0) g=X(h1 h0 f1 e2) h=X(g1 g0 i0 f2) i=V(h2) ['name'='7_1091'],A**28 - 3*A**24 - 2*A**22 + 4*A**20 + 4*A**18 - 4*A**16 - 5*A**14 + 2*A**12 + 5*A**10 - 2*A**6 + A**2,-t + 2 - 1/t,A**34*L1 - 3*A**30*L1 - 2*A**28 + 4*A**26*L1 + 4*A**24 - 4*A**22*L1 - 5*A**20 + 2*A**18*L1 + 5*A**16 - 2*A**12 + A**8,w**4 - 2*w**3 - 3*w**2 + 5*w + 6 - 5/w - 6/w**2 + 2/w**3 + 3/w**4,2*A**25 - 2*A**24 - 5*A**23 + 8*A**22 - 13*A**20 + 10*A**19 + 7*A**18 - 15*A**17 + 6*A**16 + 8*A**15 - 6*A**14 + 4*A**12 + 6*A**11 - 9*A**10 - A**9 + 13*A**8 - 12*A**7 - 7*A**6 + 13*A**5 - 7*A**4 - 8*A**3 + 5*A**2 - 3,7_501 7_1091,7_894 7_990,False,7_501,False,unknown
7_12,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 e3 b2) d=X(b3 f0 g3 g2) e=X(c1 h3 f1 c2) f=X(d1 e2 h2 g0) g=X(f3 h0 d3 d2) h=X(g1 i0 f2 e1) i=V(h1) ['name'='7_12'],-A**20 - A**18 + A**16 + 2*A**14 - 2*A**10 + 3*A**6 + A**4 - A**2 - 1,0,-A**14*L1 - A**12 + A**10*L1 + 2*A**8 - 2*A**4 + 3 + L1/A**2 - 1/A**4 - L1/A**6,w**4 - 2*w**2 + 3 - 2/w**2 + w**(-4),A**24 - A**22 + A**20 - 2*A**19 - 3*A**18 + 2*A**17 - 3*A**15 + 3*A**14 + 2*A**13 - A**12 + 3*A**11 + 2*A**10 + 3*A**9 - A**8 + 2*A**7 + 2*A**6 - 4*A**5 + 2*A**3 - 2*A**2 - A + 1,7_12 7_579,7_1637 7_1264,False,7_579,False,unknown
7_579,a=V(b0) b=X(a0 c0 d0 e3) c=X(b1 f0 f3 g0) d=X(b2 g2 h3 h2) e=X(h1 f2 f1 b3) f=X(c1 e2 e1 c2) g=X(c3 h0 d1 i0) h=X(g1 e0 d3 d2) i=V(g3) ['name'='7_579'],-A**20 - A**18 + A**16 + 2*A**14 - 2*A**10 + 3*A**6 + A**4 - A**2 - 1,0,-A**14*L1 - A**12 + A**10*L1 + 2*A**8 - 2*A**4 + 3 + L1/A**2 - 1/A**4 - L1/A**6,w**4 - 2*w**2 + 3 - 2/w**2 + w**(-4),A**24 - A**22 + A**20 - 2*A**19 - 3*A**18 + 2*A**17 - 3*A**15 + 3*A**14 + 2*A**13 - A**12 + 3*A**11 + 2*A**10 + 3*A**9 - A**8 + 2*A**7 + 2*A**6 - 4*A**5 + 2*A**3 - 2*A**2 - A + 1,7_12 7_579,7_1637 7_1264,False,7_12,False,unknown
7_1780,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e0 e3 f0) d=X(f3 e1 b3 b2) e=X(c1 d1 g3 c2) f=X(c3 h0 h3 d0) g=X(i0 h2 h1 e2) h=X(f1 g2 g1 f2) i=V(g0) ['name'='7_1780'],-A**26 + 2*A**22 + 2*A**20 - 3*A**18 - 3*A**16 + 3*A**14 + 5*A**12 - A**10 - 4*A**8 + 2*A**4 - 1,-t + 2 - 1/t,-A**2*L1 + 2*L1/A**2 + 2/A**4 - 3*L1/A**6 - 3/A**8 + 3*L1/A**10 + 5/A**12 - L1/A**14 - 4/A**16 + 2/A**20 - 1/A**24,-w**5 - w**4 + 2*w**3 + 4*w**2 - 2*w - 5 + 2/w + 4/w**2 - 2/w**3 - 2/w**4 + w**(-5) + w**(-6),-2*A**25 + 4*A**23 - 3*A**22 - 4*A**21 + 8*A**20 + 2*A**19 - 8*A**18 + 7*A**17 + 6*A**16 - 7*A**15 + 3*A**14 + 6*A**13 - 3*A**12 - 2*A**11 + A**10 + 5*A**9 - 8*A**8 - 2*A**7 + 10*A**6 - 8*A**5 - 4*A**4 + 7*A**3 - 2*A**2 - 2*A + 2,7_1780 7_226,7_724 7_893,False,7_226,False,unknown
7_226,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 f3 b2) d=X(b3 g0 g3 e1) e=X(c1 d3 h3 h2) f=X(h1 g2 g1 c2) g=X(d1 f2 f1 d2) h=X(i0 f0 e3 e2) i=V(h0) ['name'='7_226'],-A**26 + 2*A**22 + 2*A**20 - 3*A**18 - 3*A**16 + 3*A**14 + 5*A**12 - A**10 - 4*A**8 + 2*A**4 - 1,-t + 2 - 1/t,-A**2*L1 + 2*L1/A**2 + 2/A**4 - 3*L1/A**6 - 3/A**8 + 3*L1/A**10 + 5/A**12 - L1/A**14 - 4/A**16 + 2/A**20 - 1/A**24,-w**5 - w**4 + 2*w**3 + 4*w**2 - 2*w - 5 + 2/w + 4/w**2 - 2/w**3 - 2/w**4 + w**(-5) + w**(-6),-2*A**25 + 4*A**23 - 3*A**22 - 4*A**21 + 8*A**20 + 2*A**19 - 8*A**18 + 7*A**17 + 6*A**16 - 7*A**15 + 3*A**14 + 6*A**13 - 3*A**12 - 2*A**11 + A**10 + 5*A**9 - 8*A**8 - 2*A**7 + 10*A**6 - 8*A**5 - 4*A**4 + 7*A**3 - 2*A**2 - 2*A + 2,7_1780 7_226,7_724 7_893,False,7_1780,False,unknown
7_1088,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 f0 b2) d=X(f3 e2 e1 b3) e=X(c1 d2 d1 g0) f=X(c2 h0 g1 d0) g=X(e3 f2 h3 h2) h=X(f1 i0 g3 g2) i=V(h1) ['name'='7_1088'],-A**26 - A**24 + A**22 + 3*A**20 - 4*A**16 - A**14 + 4*A**12 + 3*A**10 - 2*A**8 - 2*A**6 + A**2,t - 2 + 1/t,-A**20 - A**18*L1 + A**16 + 3*A**14*L1 - 4*A**10*L1 - A**8 + 4*A**6*L1 + 3*A**4 - 2*A**2*L1 - 2 + A**(-4),w**4 + 2*w**3 - 5*w - 2 + 5/w + 3/w**2 - 2/w**3 - 1/w**4,A**26 - 2*A**24 + 4*A**22 - 3*A**21 - 6*A**20 + 8*A**19 + A**18 - 10*A**17 + 6*A**16 + 3*A**15 - 6*A**14 + 2*A**13 + 3*A**12 + 2*A**11 - 5*A**10 + 4*A**9 + 7*A**8 - 8*A**7 + A**6 + 9*A**5 - 5*A**4 - 3*A**3 + 5*A**2 - 2,7_1088 7_1535,7_721 7_307,False,7_1535,False,unknown
7_1535,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f3 b2) d=X(b3 f2 g3 e0) e=X(d3 h0 h3 c1) f=X(g1 g0 d1 c2) g=X(f1 f0 h2 d2) h=X(e1 i0 g2 e2) i=V(h1) ['name'='7_1535'],-A**26 - A**24 + A**22 + 3*A**20 - 4*A**16 - A**14 + 4*A**12 + 3*A**10 - 2*A**8 - 2*A**6 + A**2,t - 2 + 1/t,-A**20 - A**18*L1 + A**16 + 3*A**14*L1 - 4*A**10*L1 - A**8 + 4*A**6*L1 + 3*A**4 - 2*A**2*L1 - 2 + A**(-4),w**4 + 2*w**3 - 5*w - 2 + 5/w + 3/w**2 - 2/w**3 - 1/w**4,A**26 - 2*A**24 + 4*A**22 - 3*A**21 - 6*A**20 + 8*A**19 + A**18 - 10*A**17 + 6*A**16 + 3*A**15 - 6*A**14 + 2*A**13 + 3*A**12 + 2*A**11 - 5*A**10 + 4*A**9 + 7*A**8 - 8*A**7 + A**6 + 9*A**5 - 5*A**4 - 3*A**3 + 5*A**2 - 2,7_1088 7_1535,7_721 7_307,False,7_1088,False,unknown
7_29,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 f3 b2) d=X(b3 f2 g3 h0) e=X(c1 h3 g1 f0) f=X(e3 g0 d1 c2) g=X(f1 e2 h2 d2) h=X(d3 i0 g2 e1) i=V(h1) ['name'='7_29'],-A**20 - A**18 + A**16 + 3*A**14 - 3*A**10 - A**8 + 3*A**6 + 2*A**4 - A**2 - 1,-t + 2 - 1/t,-A**14*L1 - A**12 + A**10*L1 + 3*A**8 - 3*A**4 - A**2*L1 + 3 + 2*L1/A**2 - 1/A**4 - L1/A**6,w**4 - 3*w**2 - w + 4 + 1/w - 2/w**2 + w**(-4),A**24 - 2*A**22 - A**21 + 3*A**20 - A**19 - 5*A**18 + 4*A**17 + 2*A**16 - 5*A**15 + 3*A**14 + 3*A**13 - 2*A**12 + 2*A**11 + 2*A**10 + 3*A**9 - 3*A**8 + A**7 + 5*A**6 - 5*A**5 - A**4 + 5*A**3 - 2*A**2 - 2*A + 1,7_29 7_431,7_154 7_755,False,7_431,False,unknown
7_431,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 f0 b2) d=X(f3 g0 e1 b3) e=X(c1 d2 h3 h2) f=X(c2 g2 g1 d0) g=X(d1 f2 f1 h1) h=X(i0 g3 e3 e2) i=V(h0) ['name'='7_431'],-A**20 - A**18 + A**16 + 3*A**14 - 3*A**10 - A**8 + 3*A**6 + 2*A**4 - A**2 - 1,-t + 2 - 1/t,-A**14*L1 - A**12 + A**10*L1 + 3*A**8 - 3*A**4 - A**2*L1 + 3 + 2*L1/A**2 - 1/A**4 - L1/A**6,w**4 - 3*w**2 - w + 4 + 1/w - 2/w**2 + w**(-4),A**24 - 2*A**22 - A**21 + 3*A**20 - A**19 - 5*A**18 + 4*A**17 + 2*A**16 - 5*A**15 + 3*A**14 + 3*A**13 - 2*A**12 + 2*A**11 + 2*A**10 + 3*A**9 - 3*A**8 + A**7 + 5*A**6 - 5*A**5 - A**4 + 5*A**3 - 2*A**2 - 2*A + 1,7_29 7_431,7_154 7_755,False,7_29,False,unknown
7_1203,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 e3 f3 d0) d=X(c3 g0 g3 b2) e=X(b3 h0 h3 c1) f=X(i0 h2 g1 c2) g=X(d1 f2 h1 d2) h=X(e1 g2 f1 e2) i=V(f0) ['name'='7_1203'],-A**26 + 3*A**22 + 2*A**20 - 4*A**18 - 3*A**16 + 4*A**14 + 5*A**12 - 3*A**10 - 5*A**8 + A**6 + 3*A**4 - 1,0,-A**2*L1 + 3*L1/A**2 + 2/A**4 - 4*L1/A**6 - 3/A**8 + 4*L1/A**10 + 5/A**12 - 3*L1/A**14 - 5/A**16 + L1/A**18 + 3/A**20 - 1/A**24,-w**5 - w**4 + 3*w**3 + 4*w**2 - 4*w - 5 + 4/w + 5/w**2 - 3/w**3 - 3/w**4 + w**(-5) + w**(-6),2*A**26 - A**25 - 5*A**24 + 6*A**23 + 3*A**22 - 13*A**21 + 3*A**20 + 10*A**19 - 14*A**18 - 2*A**17 + 11*A**16 - 7*A**15 - 5*A**14 + 6*A**13 + 2*A**12 - 4*A**11 - 4*A**10 + 12*A**9 - 3*A**8 - 13*A**7 + 15*A**6 - 11*A**4 + 7*A**3 + A**2 - 3*A + 1,7_1203 7_282,7_1841 7_1219,False,7_282,False,unknown
7_282,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 f3 b2) d=X(b3 g0 h3 e1) e=X(c1 d3 h1 f0) f=X(e3 g2 g1 c2) g=X(d1 f2 f1 h0) h=X(g3 e2 i0 d2) i=V(h2) ['name'='7_282'],-A**26 + 3*A**22 + 2*A**20 - 4*A**18 - 3*A**16 + 4*A**14 + 5*A**12 - 3*A**10 - 5*A**8 + A**6 + 3*A**4 - 1,0,-A**2*L1 + 3*L1/A**2 + 2/A**4 - 4*L1/A**6 - 3/A**8 + 4*L1/A**10 + 5/A**12 - 3*L1/A**14 - 5/A**16 + L1/A**18 + 3/A**20 - 1/A**24,-w**5 - w**4 + 3*w**3 + 4*w**2 - 4*w - 5 + 4/w + 5/w**2 - 3/w**3 - 3/w**4 + w**(-5) + w**(-6),2*A**26 - A**25 - 5*A**24 + 6*A**23 + 3*A**22 - 13*A**21 + 3*A**20 + 10*A**19 - 14*A**18 - 2*A**17 + 11*A**16 - 7*A**15 - 5*A**14 + 6*A**13 + 2*A**12 - 4*A**11 - 4*A**10 + 12*A**9 - 3*A**8 - 13*A**7 + 15*A**6 - 11*A**4 + 7*A**3 + A**2 - 3*A + 1,7_1203 7_282,7_1841 7_1219,False,7_1203,False,unknown
7_1615,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 f3 g3 d0) d=X(c3 g2 e1 b2) e=X(b3 d2 h3 f0) f=X(e3 h2 i0 c1) g=X(h1 h0 d1 c2) h=X(g1 g0 f1 e2) i=V(f2) ['name'='7_1615'],A**27 - 3*A**23 + 5*A**19 + A**17 - 6*A**15 - 3*A**13 + 5*A**11 + 3*A**9 - 3*A**7 - 3*A**5 + A**3 + A,0,-A**18*L1 + 3*A**14*L1 - 5*A**10*L1 - A**8 + 6*A**6*L1 + 3*A**4 - 5*A**2*L1 - 3 + 3*L1/A**2 + 3/A**4 - L1/A**6 - 1/A**8,-w**5 + 4*w**3 + w**2 - 7*w - 2 + 7/w + 4/w**2 - 4/w**3 - 3/w**4 + w**(-5) + w**(-6),2*A**26 - 4*A**25 - 2*A**24 + 11*A**23 - 8*A**22 - 8*A**21 + 16*A**20 - 6*A**19 - 9*A**18 + 10*A**17 + A**16 - 4*A**15 - 2*A**14 + 8*A**13 + A**12 - 10*A**11 + 10*A**10 + 7*A**9 - 14*A**8 + 5*A**7 + 10*A**6 - 9*A**5 - 2*A**4 + 6*A**3 - 2*A**2 - 2*A + 1,7_1615 7_347,7_1363 7_791,False,7_347,False,unknown
7_347,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e3 f3 g0) d=X(g3 h0 b3 b2) e=X(h3 f0 i0 c1) f=X(e1 h2 g1 c2) g=X(c3 f2 h1 d0) h=X(d1 g2 f1 e0) i=V(e2) ['name'='7_347'],A**27 - 3*A**23 + 5*A**19 + A**17 - 6*A**15 - 3*A**13 + 5*A**11 + 3*A**9 - 3*A**7 - 3*A**5 + A**3 + A,0,-A**18*L1 + 3*A**14*L1 - 5*A**10*L1 - A**8 + 6*A**6*L1 + 3*A**4 - 5*A**2*L1 - 3 + 3*L1/A**2 + 3/A**4 - L1/A**6 - 1/A**8,-w**5 + 4*w**3 + w**2 - 7*w - 2 + 7/w + 4/w**2 - 4/w**3 - 3/w**4 + w**(-5) + w**(-6),2*A**26 - 4*A**25 - 2*A**24 + 11*A**23 - 8*A**22 - 8*A**21 + 16*A**20 - 6*A**19 - 9*A**18 + 10*A**17 + A**16 - 4*A**15 - 2*A**14 + 8*A**13 + A**12 - 10*A**11 + 10*A**10 + 7*A**9 - 14*A**8 + 5*A**7 + 10*A**6 - 9*A**5 - 2*A**4 + 6*A**3 - 2*A**2 - 2*A + 1,7_1615 7_347,7_1363 7_791,False,7_1615,False,unknown
7_113,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e3 f3 g0) d=X(g3 e0 b3 b2) e=X(d1 h0 h3 c1) f=X(i0 h2 g1 c2) g=X(c3 f2 h1 d0) h=X(e1 g2 f1 e2) i=V(f0) ['name'='7_113'],A**28 - 3*A**24 - A**22 + 5*A**20 + 3*A**18 - 5*A**16 - 5*A**14 + 4*A**12 + 5*A**10 - A**8 - 3*A**6 + A**2,-t + 2 - 1/t,A**16 - 3*A**12 - A**10*L1 + 5*A**8 + 3*A**6*L1 - 5*A**4 - 5*A**2*L1 + 4 + 5*L1/A**2 - 1/A**4 - 3*L1/A**6 + L1/A**10,-w**6 - w**5 + 3*w**4 + 3*w**3 - 5*w**2 - 5*w + 6 + 5/w - 3/w**2 - 3/w**3 + w**(-4) + w**(-5),-A**26 + 3*A**25 + A**24 - 10*A**23 + 6*A**22 + 11*A**21 - 17*A**20 + A**19 + 17*A**18 - 13*A**17 - 4*A**16 + 11*A**15 - 2*A**14 - 4*A**13 + 12*A**11 - 5*A**10 - 11*A**9 + 18*A**8 - 2*A**7 - 16*A**6 + 13*A**5 + 4*A**4 - 10*A**3 + 2*A**2 + 3*A - 1,7_113 7_1318,7_517 7_1913,False,7_1318,False,unknown
7_1318,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 f3 b2) d=X(b3 f2 g3 g2) e=X(c1 g1 h3 f0) f=X(e3 h2 d1 c2) g=X(h1 e1 d3 d2) h=X(i0 g0 f1 e2) i=V(h0) ['name'='7_1318'],A**28 - 3*A**24 - A**22 + 5*A**20 + 3*A**18 - 5*A**16 - 5*A**14 + 4*A**12 + 5*A**10 - A**8 - 3*A**6 + A**2,-t + 2 - 1/t,A**16 - 3*A**12 - A**10*L1 + 5*A**8 + 3*A**6*L1 - 5*A**4 - 5*A**2*L1 + 4 + 5*L1/A**2 - 1/A**4 - 3*L1/A**6 + L1/A**10,-w**6 - w**5 + 3*w**4 + 3*w**3 - 5*w**2 - 5*w + 6 + 5/w - 3/w**2 - 3/w**3 + w**(-4) + w**(-5),-A**26 + 3*A**25 + A**24 - 10*A**23 + 6*A**22 + 11*A**21 - 17*A**20 + A**19 + 17*A**18 - 13*A**17 - 4*A**16 + 11*A**15 - 2*A**14 - 4*A**13 + 12*A**11 - 5*A**10 - 11*A**9 + 18*A**8 - 2*A**7 - 16*A**6 + 13*A**5 + 4*A**4 - 10*A**3 + 2*A**2 + 3*A - 1,7_113 7_1318,7_517 7_1913,False,7_113,False,unknown
7_584,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 f3 b2) d=X(b3 f2 g3 h0) e=X(c1 h3 g1 f0) f=X(e3 g0 d1 c2) g=X(f1 e2 h1 d2) h=X(d3 g2 i0 e1) i=V(h2) ['name'='7_584'],A**28 - 3*A**24 + 5*A**20 + 2*A**18 - 6*A**16 - 3*A**14 + 5*A**12 + 4*A**10 - 3*A**8 - 3*A**6 + A**4 + A**2,0,A**10*L1 - 3*A**6*L1 + 5*A**2*L1 + 2 - 6*L1/A**2 - 3/A**4 + 5*L1/A**6 + 4/A**8 - 3*L1/A**10 - 3/A**12 + L1/A**14 + A**(-16),w**5 - 4*w**3 - w**2 + 7*w + 4 - 7/w - 4/w**2 + 4/w**3 + 3/w**4 - 1/w**5 - 1/w**6,-3*A**26 + 2*A**25 + 7*A**24 - 9*A**23 - 3*A**22 + 15*A**21 - 10*A**20 - 9*A**19 + 15*A**18 - 5*A**17 - 9*A**16 + 6*A**15 + A**14 - 3*A**13 - 7*A**12 + 9*A**11 + 3*A**10 - 16*A**9 + 11*A**8 + 8*A**7 - 15*A**6 + 4*A**5 + 7*A**4 - 6*A**3 + 2*A - 1,7_584 7_571,7_602 7_1741,False,7_571,False,unknown
7_571,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 f0 f3 d0) d=X(c3 g0 e1 b2) e=X(b3 d2 g3 h0) f=X(c1 h3 g1 c2) g=X(d1 f2 h1 e2) h=X(e3 g2 i0 f1) i=V(h2) ['name'='7_571'],A**28 - 3*A**24 + 5*A**20 + 2*A**18 - 6*A**16 - 3*A**14 + 5*A**12 + 4*A**10 - 3*A**8 - 3*A**6 + A**4 + A**2,0,A**10*L1 - 3*A**6*L1 + 5*A**2*L1 + 2 - 6*L1/A**2 - 3/A**4 + 5*L1/A**6 + 4/A**8 - 3*L1/A**10 - 3/A**12 + L1/A**14 + A**(-16),w**5 - 4*w**3 - w**2 + 7*w + 4 - 7/w - 4/w**2 + 4/w**3 + 3/w**4 - 1/w**5 - 1/w**6,-3*A**26 + 2*A**25 + 7*A**24 - 9*A**23 - 3*A**22 + 15*A**21 - 10*A**20 - 9*A**19 + 15*A**18 - 5*A**17 - 9*A**16 + 6*A**15 + A**14 - 3*A**13 - 7*A**12 + 9*A**11 + 3*A**10 - 16*A**9 + 11*A**8 + 8*A**7 - 15*A**6 + 4*A**5 + 7*A**4 - 6*A**3 + 2*A - 1,7_584 7_571,7_602 7_1741,False,7_584,False,unknown
7_1744,a=V(b0) b=X(a0 c3 d3 d2) c=X(e3 e2 f3 b1) d=X(f2 e0 b3 b2) e=X(d1 g0 c1 c0) f=X(h3 h2 d0 c2) g=X(e1 i0 h1 h0) h=X(g3 g2 f1 f0) i=V(g1) ['name'='7_1744'],-A**24 + 2*A**20 + A**18 - 3*A**16 - 3*A**14 + 2*A**12 + 3*A**10 - 2*A**6 + A**2 + 1,-t + 2 - 1/t,-A**36 + 2*A**32 + A**30*L1 - 3*A**28 - 3*A**26*L1 + 2*A**24 + 3*A**22*L1 - 2*A**18*L1 + A**14*L1 + A**12,-w**5 + w**4 + 2*w**3 - 2*w**2 - 2*w + 3 + 2/w - 2/w**2 - 2/w**3 + w**(-5) + w**(-6),A**26 - 2*A**25 - 2*A**24 + 5*A**23 - 2*A**22 - 6*A**21 + 7*A**20 - 4*A**18 + 3*A**17 + 2*A**16 + A**15 - 2*A**14 + 4*A**13 + 3*A**12 - 6*A**11 + 2*A**10 + 4*A**9 - 7*A**8 - A**7 + 3*A**6 - 3*A**5 - 4*A**4 - A - 1,7_1744 7_988,7_740 7_1932,False,7_988,False,unknown
7_988,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e0 f3 f2) d=X(g3 e1 b3 b2) e=X(c1 d1 h3 h2) f=X(g1 g0 c3 c2) g=X(f1 f0 h0 d0) h=X(g2 i0 e3 e2) i=V(h1) ['name'='7_988'],-A**24 + 2*A**20 + A**18 - 3*A**16 - 3*A**14 + 2*A**12 + 3*A**10 - 2*A**6 + A**2 + 1,-t + 2 - 1/t,-A**36 + 2*A**32 + A**30*L1 - 3*A**28 - 3*A**26*L1 + 2*A**24 + 3*A**22*L1 - 2*A**18*L1 + A**14*L1 + A**12,-w**5 + w**4 + 2*w**3 - 2*w**2 - 2*w + 3 + 2/w - 2/w**2 - 2/w**3 + w**(-5) + w**(-6),A**26 - 2*A**25 - 2*A**24 + 5*A**23 - 2*A**22 - 6*A**21 + 7*A**20 - 4*A**18 + 3*A**17 + 2*A**16 + A**15 - 2*A**14 + 4*A**13 + 3*A**12 - 6*A**11 + 2*A**10 + 4*A**9 - 7*A**8 - A**7 + 3*A**6 - 3*A**5 - 4*A**4 - A - 1,7_1744 7_988,7_740 7_1932,False,7_1744,False,unknown
7_181,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f0) e=X(c1 g0 f1 d2) f=X(d3 e2 g3 h3) g=X(e1 h2 h1 f2) h=X(i0 g2 g1 f3) i=V(h0) ['name'='7_181'],-A**26 - A**24 + 2*A**22 + 3*A**20 - 2*A**18 - 4*A**16 + 2*A**14 + 5*A**12 - A**10 - 4*A**8 + 3*A**4 - 1,0,-A**14*L1 - A**12 + 2*A**10*L1 + 3*A**8 - 2*A**6*L1 - 4*A**4 + 2*A**2*L1 + 5 - L1/A**2 - 4/A**4 + 3/A**8 - 1/A**12,w**4 - w**3 - 4*w**2 + 3*w + 8 - 3/w - 6/w**2 + w**(-3) + 2/w**4,A**26 - A**25 - 2*A**24 + 3*A**23 - 6*A**21 + 5*A**20 + 4*A**19 - 9*A**18 + 4*A**17 + 6*A**16 - 7*A**15 + A**14 + 5*A**13 - A**12 - A**11 + 7*A**9 - 4*A**8 - 4*A**7 + 11*A**6 - 4*A**5 - 5*A**4 + 7*A**3 - 3*A**2 - 3*A + 2,7_181,7_1324,False,False,True,unlikely
7_1939,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e0 e3 f0) d=X(g3 g2 b3 b2) e=X(c1 h3 f1 c2) f=X(c3 e2 h1 g0) g=X(f3 h0 d1 d0) h=X(g1 f2 i0 e1) i=V(h2) ['name'='7_1939'],A**27 - 2*A**23 + 4*A**19 + A**17 - 5*A**15 - 3*A**13 + 3*A**11 + 2*A**9 - 2*A**7 - 2*A**5 + A**3 + A,-t + 2 - 1/t,-A**18*L1 + 2*A**14*L1 - 4*A**10*L1 - A**8 + 5*A**6*L1 + 3*A**4 - 3*A**2*L1 - 2 + 2*L1/A**2 + 2/A**4 - L1/A**6 - 1/A**8,-w**5 + 3*w**3 + w**2 - 5*w - 2 + 5/w + 3/w**2 - 3/w**3 - 2/w**4 + w**(-5) + w**(-6),2*A**26 - 2*A**25 - 2*A**24 + 6*A**23 - 4*A**22 - 7*A**21 + 8*A**20 - 3*A**19 - 6*A**18 + 6*A**17 + A**16 - A**14 + 6*A**13 + 3*A**12 - 5*A**11 + 6*A**10 + 5*A**9 - 8*A**8 + A**7 + 5*A**6 - 5*A**5 - 2*A**4 + 3*A**3 - A**2 - A + 1,7_1939 7_276,7_1689 7_1873,False,7_276,False,unknown
