name,native notation,kbsm,affine,arrow,mock,yamada,flip,mirror,unique,mutant,kiral,rotatable,page,em,pd
7_162,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 g3 c1) e=X(g2 h0 h3 c2) f=X(d1 h2 g1 g0) g=X(f3 f2 e0 d2) h=X(e1 i0 f1 e2) i=V(h1) ['name'='7_162'],-A**26 + 2*A**22 + 2*A**20 - A**18 - 4*A**16 + 4*A**12 + 2*A**10 - 2*A**8 - 2*A**6 + A**2,2*t - 4 + 2/t,-A**8 + 2*A**4 + 2*A**2*L1 - 1 - 4*L1/A**2 + 4*L1/A**6 + 2/A**8 - 2*L1/A**10 - 2/A**12 + A**(-16),w**6 + 2*w**5 - w**4 - 4*w**3 + 4*w + 2 - 2/w - 1/w**2,-A**24 - 2*A**23 + 4*A**22 + 3*A**21 - 8*A**20 + 4*A**19 + 6*A**18 - 11*A**17 - A**16 + 4*A**15 - 5*A**14 - A**13 + A**12 + 4*A**11 - 4*A**10 - 2*A**9 + 9*A**8 - 5*A**7 - 6*A**6 + 8*A**5 - A**4 - 6*A**3 + 3*A**2 + 2*A - 1,7_162,*,True,False,True,True,281,"b0,a0c0c3d0,b1d3e3b2,b3f0g3c1,g2h0h3c2,d1h2g1g0,f3f2e0d2,e1i0f1e2,h1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,10,5],X[6,11,12,13],X[13,12,8,7],X[9,14,11,10],V[14]"
7_182,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 d1 b2) d=X(b3 c2 f3 e0) e=X(d3 f2 g0 c1) f=X(g3 h0 e1 d2) g=X(e2 h2 h1 f0) h=X(f1 g2 g1 i0) i=V(h3) ['name'='7_182'],A**22 - 2*A**18 + 5*A**14 + 2*A**12 - 5*A**10 - 4*A**8 + 3*A**6 + 4*A**4 - A**2 - 2,2*t - 4 + 2/t,A**(-8) - 2/A**12 + 5/A**16 + 2*L1/A**18 - 5/A**20 - 4*L1/A**22 + 3/A**24 + 4*L1/A**26 - 1/A**28 - 2*L1/A**30,3*w**4 + 2*w**3 - 5*w**2 - 4*w + 5 + 4/w - 3/w**2 - 2/w**3 + w**(-4),3*A**27 + A**26 - 4*A**25 + 5*A**24 + 7*A**23 - 10*A**22 + 2*A**21 + 12*A**20 - 9*A**19 - 3*A**18 + 9*A**17 - 3*A**16 - 4*A**15 + 7*A**13 - 5*A**12 - 7*A**11 + 12*A**10 - 4*A**9 - 11*A**8 + 8*A**7 + 3*A**6 - 7*A**5 + 2*A**4 + 4*A**3 - 2*A**2 - A + 1,7_182,*,True,False,True,True,301,"b0,a0c0c3d0,b1e3d1b2,b3c2f3e0,d3f2g0c1,g3h0e1d2,e2h2h1f0,f1g2g1i0,h3","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[7,8,9,4],X[10,11,8,6],X[9,12,13,10],X[11,13,12,14],V[14]"
7_98,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f3 b2) d=X(b3 g0 h3 h2) e=X(h1 h0 f0 c1) f=X(e2 g2 g1 c2) g=X(d1 f2 f1 i0) h=X(e1 e0 d3 d2) i=V(g3) ['name'='7_98'],-A**19 + A**15 - 2*A**11 + 3*A**7 + 2*A**5 - 2*A**3 - 2*A,-2*t + 4 - 2/t,A**16 - A**12 + 2*A**8 - 3*A**4 - 2*A**2*L1 + 2 + 2*L1/A**2,-3*w**2 - 2*w + 5 + 2/w - 1/w**2,A**25 - A**24 - A**23 + 2*A**22 + A**21 - 3*A**20 + 3*A**18 - 2*A**17 + 2*A**15 + 3*A**11 - A**10 - A**9 + 4*A**8 - A**7 - 2*A**6 + 2*A**5 - A**3 - A**2 + A + 1,7_98,*,True,False,True,True,217,"b0,a0c0c3d0,b1e3f3b2,b3g0h3h2,h1h0f0c1,e2g2g1c2,d1f2f1i0,e1e0d3d2,g3","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[9,10,11,4],X[11,12,13,5],X[6,13,12,14],X[10,9,8,7],V[14]"
7_118,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 f3 c1) e=X(g0 h0 h3 c2) f=X(d1 g2 g1 d2) g=X(e0 f2 f1 h2) h=X(e1 i0 g3 e2) i=V(h1) ['name'='7_118'],A**24 - A**20 - 2*A**18 + A**16 + 4*A**14 + A**12 - 4*A**10 - 3*A**8 + 2*A**6 + 3*A**4 - 1,-2*t + 4 - 2/t,A**12 - A**8 - 2*A**6*L1 + A**4 + 4*A**2*L1 + 1 - 4*L1/A**2 - 3/A**4 + 2*L1/A**6 + 3/A**8 - 1/A**12,-w**4 - 2*w**3 + 4*w + 3 - 4/w - 2/w**2 + 2/w**3 + w**(-4),-A**25 - A**24 + 4*A**23 - 6*A**21 + 6*A**20 + 5*A**19 - 10*A**18 + 2*A**17 + 7*A**16 - 7*A**15 + 6*A**13 - A**11 + 7*A**9 - 5*A**8 - 6*A**7 + 11*A**6 - 4*A**5 - 7*A**4 + 7*A**3 - 2*A + 1,7_118,*,True,False,True,True,237,"b0,a0c0c3d0,b1d3e3b2,b3f0f3c1,g0h0h3c2,d1g2g1d2,e0f2f1h2,e1i0g3e2,h1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,10,5],X[6,11,12,7],X[8,12,11,13],X[9,14,13,10],V[14]"
7_291,a=V(b0) b=X(a0 c0 d3 e3) c=X(b1 e2 f3 g0) d=X(g3 g2 h3 b2) e=X(h2 f0 c1 b3) f=X(e1 h0 g1 c2) g=X(c3 f2 d1 d0) h=X(f1 i0 e0 d2) i=V(h1) ['name'='7_291'],-2*A**24 - A**22 + 4*A**20 + 4*A**18 - 4*A**16 - 5*A**14 + 2*A**12 + 5*A**10 - 3*A**6 + A**2,-2*t + 4 - 2/t,-2*A**18*L1 - A**16 + 4*A**14*L1 + 4*A**12 - 4*A**10*L1 - 5*A**8 + 2*A**6*L1 + 5*A**4 - 3 + A**(-4),-w**4 + 3*w**2 - 4*w - 6 + 6/w + 7/w**2 - 2/w**3 - 2/w**4,-A**27 + A**26 + A**25 - 4*A**24 + 8*A**22 - 2*A**21 - 9*A**20 + 11*A**19 + 4*A**18 - 15*A**17 + 7*A**16 + 6*A**15 - 9*A**14 - A**13 + 4*A**12 + 2*A**11 - 10*A**10 + 3*A**9 + 9*A**8 - 13*A**7 - 3*A**6 + 12*A**5 - 6*A**4 - 6*A**3 + 7*A**2 + A - 3,7_291,*,True,False,True,True,410,"b0,a0c0d3e3,b1e2f3g0,g3g2h3b2,h2f0c1b3,e1h0g1c2,c3f2d1d0,f1i0e0d2,h1","V[0],X[0,1,2,3],X[1,4,5,6],X[7,8,9,2],X[10,11,4,3],X[11,12,13,5],X[6,13,8,7],X[12,14,10,9],V[14]"
7_176,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e3 b2) d=X(f3 g0 c1 b3) e=X(g3 h0 h3 c2) f=X(h2 g2 g1 d0) g=X(d1 f2 f1 e0) h=X(e1 i0 f0 e2) i=V(h1) ['name'='7_176'],A**24 + 2*A**22 + A**20 - 4*A**18 - 3*A**16 + 4*A**14 + 5*A**12 - 2*A**10 - 5*A**8 + 3*A**4 - 1,2*t - 4 + 2/t,A**(-12) + 2*L1/A**14 + A**(-16) - 4*L1/A**18 - 3/A**20 + 4*L1/A**22 + 5/A**24 - 2*L1/A**26 - 5/A**28 + 3/A**32 - 1/A**36,w**6 + 2*w**5 + w**4 - 4*w**3 - 4*w**2 + 4*w + 6 - 2/w - 5/w**2 + 2/w**4,A**27 - 2*A**25 + 3*A**24 + 5*A**23 - 6*A**22 + A**21 + 13*A**20 - 4*A**19 - 9*A**18 + 12*A**17 - 13*A**15 + 6*A**14 + 5*A**13 - 7*A**12 - A**11 + 6*A**10 + 3*A**9 - 12*A**8 + 4*A**7 + 10*A**6 - 15*A**5 + A**4 + 10*A**3 - 6*A**2 - 2*A + 3,7_176,*,True,False,True,True,295,"b0,a0c0c3d3,b1d2e3b2,f3g0c1b3,g3h0h3c2,h2g2g1d0,d1f2f1e0,e1i0f0e2,h1","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[8,9,10,5],X[11,12,13,6],X[7,13,12,8],X[9,14,11,10],V[14]"
7_192,a=V(b0) b=X(a0 c0 d3 e3) c=X(b1 f0 g3 d0) d=X(c3 g2 h3 b2) e=X(h2 f2 f1 b3) f=X(c1 e2 e1 g0) g=X(f3 h0 d1 c2) h=X(g1 i0 e0 d2) i=V(h1) ['name'='7_192'],2*A**22 + 2*A**20 - 4*A**18 - 5*A**16 + 2*A**14 + 6*A**12 - 4*A**8 + 3*A**4 - 1,0,2*A**10*L1 + 2*A**8 - 4*A**6*L1 - 5*A**4 + 2*A**2*L1 + 6 - 4/A**4 + 3/A**8 - 1/A**12,w**4 - 4*w**2 + 2*w + 8 - 4/w - 6/w**2 + 2/w**3 + 2/w**4,A**27 - A**26 - 3*A**25 + 2*A**24 + 5*A**23 - 3*A**22 - 6*A**21 + 8*A**20 + 4*A**19 - 13*A**18 + 5*A**17 + 9*A**16 - 11*A**15 + A**14 + 8*A**13 - 3*A**12 - 3*A**11 + 3*A**10 + 7*A**9 - 8*A**8 - 4*A**7 + 14*A**6 - 5*A**5 - 8*A**4 + 10*A**3 - 4*A + 1,7_192,*,True,False,True,True,311,"b0,a0c0d3e3,b1f0g3d0,c3g2h3b2,h2f2f1b3,c1e2e1g0,f3h0d1c2,g1i0e0d2,h1","V[0],X[0,1,2,3],X[1,4,5,6],X[6,7,8,2],X[9,10,11,3],X[4,11,10,12],X[12,13,7,5],X[13,14,9,8],V[14]"
5_2,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 f2) e=X(c1 g0 f1 f0) f=X(e3 e2 d3 d2) g=V(e1) ['name'='5_2'],A**20 - A**16 + 2*A**12 - A**8 + A**4 - 1,0,A**(-4) - 1/A**8 + 2/A**12 - 1/A**16 + A**(-20) - 1/A**24,2*w**2 - 3 + 2/w**2,A**19 + A**17 + 2*A**16 + A**15 + 2*A**14 + 2*A**13 + A**11 - A**10 - A**8 - A**7 - A**5 - A**4 + 1,5_2,*,True,False,True,True,14,"b0,a0c0c3d0,b1e0d1b2,b3c2f3f2,c1g0f1f0,e3e2d3d2,e1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[4,8,9,10],X[10,9,7,6],V[8]"
6_1,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 f2) e=X(c1 g0 h3 h2) f=X(h1 h0 d3 d2) g=V(e1) h=X(f1 f0 e3 e2) ['name'='6_1'],A**26 - A**22 + 2*A**18 - 2*A**14 + A**10 - A**6 + A**2,0,A**8 - A**4 + 2 - 2/A**4 + A**(-8) - 1/A**12 + A**(-16),-2*w**2 + 5 - 2/w**2,-A**22 - A**20 - A**19 + A**18 + A**15 - A**14 - A**12 - A**11 - A**10 - 2*A**9 + A**5 + A**4 - 1,6_1,*,True,False,True,True,38,"b0,a0c0c3d0,b1e0d1b2,b3c2f3f2,c1g0h3h2,h1h0d3d2,e1,f1f0e3e2","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[4,8,9,10],X[11,12,7,6],V[8],X[12,11,10,9]"
7_5,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 e3 b2) d=X(b3 e2 f3 g0) e=X(c1 f0 d1 c2) f=X(e1 h0 h3 d2) g=X(d3 h2 h1 i0) h=X(f1 g2 g1 f2) i=V(g3) ['name'='7_5'],A**29 - A**25 + 2*A**21 - 3*A**17 + 2*A**13 - 3*A**9 + 2*A**5 - A,0,-A**32 + A**28 - 2*A**24 + 3*A**20 - 2*A**16 + 3*A**12 - 2*A**8 + A**4,4*w**2 - 7 + 4/w**2,-A**25 - A**22 + A**20 - A**19 + 2*A**18 + 3*A**17 + A**16 + 2*A**15 + A**14 - A**13 - 2*A**12 - A**11 - 2*A**10 - 2*A**8 + A**7 - A**6 - 3*A**5 + A**4 - 2*A**3 - A**2 + A - 1,7_5,*,True,False,True,True,124,"b0,a0c0c3d0,b1e0e3b2,b3e2f3g0,c1f0d1c2,e1h0h3d2,d3h2h1i0,f1g2g1f2,g3","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[4,9,6,5],X[9,10,11,7],X[8,12,13,14],X[10,13,12,11],V[14]"
6_2,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f0) e=X(c1 g0 g3 d2) f=X(d3 g2 g1 h0) g=X(e1 f2 f1 e2) h=V(f3) ['name'='6_2'],-A**25 + A**21 - 2*A**17 + 2*A**13 - 2*A**9 + 2*A**5 - A,0,A**4 - 1 + 2/A**4 - 2/A**8 + 2/A**12 - 2/A**16 + A**(-20),-w**4 + 3*w**2 - 3 + 3/w**2 - 1/w**4,-A**22 - A**19 - 2*A**16 - A**13 - A**10 - A**8 + A**7 - A**5 + 2*A**4 - A**3 + A - 1,6_2,*,True,False,True,True,39,"b0,a0c0c3d0,b1e0d1b2,b3c2e3f0,c1g0g3d2,d3g2g1h0,e1f2f1e2,f3","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[4,8,9,6],X[7,10,11,12],X[8,11,10,9],V[12]"
7_2,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 f2) e=X(c1 g0 h3 h2) f=X(i3 i2 d3 d2) g=V(e1) h=X(i1 i0 e3 e2) i=X(h1 h0 f1 f0) ['name'='7_2'],-A**29 + A**25 - 2*A**21 + 2*A**17 - 2*A**13 + A**9 - A**5 + A,0,A**(-4) - 1/A**8 + 2/A**12 - 2/A**16 + 2/A**20 - 1/A**24 + A**(-28) - 1/A**32,3*w**2 - 5 + 3/w**2,A**25 + A**23 + A**22 + 2*A**20 + 2*A**19 + A**18 + 2*A**17 - A**14 - A**13 - A**12 - A**11 + A**9 - A**5 - A**4 + 1,7_2,*,False,False,True,unlikely,121,"b0,a0c0c3d0,b1e0d1b2,b3c2f3f2,c1g0h3h2,i3i2d3d2,e1,i1i0e3e2,h1h0f1f0","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[4,8,9,10],X[11,12,7,6],V[8],X[13,14,10,9],X[14,13,12,11]"
7_3,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 e3 b2) d=X(b3 e2 f3 f2) e=X(c1 g0 d1 c2) f=X(h3 h2 d3 d2) g=X(e1 i0 h1 h0) h=X(g3 g2 f1 f0) i=V(g1) ['name'='7_3'],-A**30 + A**26 - 2*A**22 + 3*A**18 - 2*A**14 + 2*A**10 - A**6 + A**2,0,-A**36 + A**32 - 2*A**28 + 3*A**24 - 2*A**20 + 2*A**16 - A**12 + A**8,2*w**4 - 3*w**2 + 3 - 3/w**2 + 2/w**4,-A**25 - A**23 - A**22 + A**21 + A**20 + 3*A**18 + A**17 + 2*A**15 - A**14 + A**13 - A**12 - 2*A**9 - 2*A**6 - A**5 - A**4 - 2*A**3 - A**2 - 1,7_3,*,True,False,True,True,122,"b0,a0c0c3d0,b1e0e3b2,b3e2f3f2,c1g0d1c2,h3h2d3d2,e1i0h1h0,g3g2f1f0,g1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[4,9,6,5],X[10,11,8,7],X[9,12,13,14],X[14,13,11,10],V[12]"
7_7,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f0) e=X(c1 g0 f1 d2) f=X(d3 e2 g3 h0) g=X(e1 h2 h1 f2) h=X(f3 g2 g1 i0) i=V(h3) ['name'='7_7'],A**28 - 2*A**24 + 3*A**20 - 4*A**16 + 4*A**12 - 3*A**8 + 3*A**4 - 1,0,A**16 - 2*A**12 + 3*A**8 - 4*A**4 + 4 - 3/A**4 + 3/A**8 - 1/A**12,w**4 - 5*w**2 + 9 - 5/w**2 + w**(-4),A**25 - A**24 - A**23 + 2*A**22 - 2*A**21 - A**20 + 4*A**19 - 2*A**18 + 4*A**16 - 2*A**15 + A**13 - A**12 + A**11 - 2*A**10 + 2*A**9 + 2*A**8 - 3*A**7 + 4*A**6 + 2*A**5 - 3*A**4 + 3*A**3 - A**2 - 2*A + 1,7_7,*,False,False,True,unlikely,126,"b0,a0c0c3d0,b1e0d1b2,b3c2e3f0,c1g0f1d2,d3e2g3h0,e1h2h1f2,f3g2g1i0,h3","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[4,8,9,6],X[7,9,10,11],X[8,12,13,10],X[11,13,12,14],V[14]"
7_4,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 f2) e=X(c1 g0 g3 f0) f=X(e3 h0 d3 d2) g=X(e1 h2 h1 e2) h=X(f1 g2 g1 i0) i=V(h3) ['name'='7_4'],A**28 - A**24 + 3*A**20 - 3*A**16 + 3*A**12 - 3*A**8 + 2*A**4 - 1,0,A**(-8) - 1/A**12 + 3/A**16 - 3/A**20 + 3/A**24 - 3/A**28 + 2/A**32 - 1/A**36,2*w**4 - 4*w**2 + 5 - 4/w**2 + 2/w**4,A**25 + A**23 + 3*A**22 + A**21 + A**20 + 4*A**19 - A**18 + 2*A**16 - 2*A**15 - A**14 - 2*A**12 - 2*A**10 + A**9 + A**8 - 3*A**7 + 2*A**6 - 2*A**4 + 2*A**3 - A + 1,7_4,*,True,False,True,True,123,"b0,a0c0c3d0,b1e0d1b2,b3c2f3f2,c1g0g3f0,e3h0d3d2,e1h2h1e2,f1g2g1i0,h3","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[4,8,9,10],X[10,11,7,6],X[8,12,13,9],X[11,13,12,14],V[14]"
7_180,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 e1) e=X(c1 d3 f2 g0) f=X(g3 h0 e2 d2) g=X(e3 h2 h1 f0) h=X(f1 g2 g1 i0) i=V(h3) ['name'='7_180'],A**22 + 2*A**20 - 4*A**16 - A**14 + 4*A**12 + 3*A**10 - 2*A**8 - 3*A**6 + A**2,2*t - 4 + 2/t,A**(-8) + 2*L1/A**10 - 4*L1/A**14 - 1/A**16 + 4*L1/A**18 + 3/A**20 - 2*L1/A**22 - 3/A**24 + A**(-28),w**4 + 2*w**3 + w**2 - 4*w - 3 + 4/w + 3/w**2 - 2/w**3 - 1/w**4,A**24 + A**23 - 3*A**22 + A**21 + 6*A**20 - 4*A**19 - 4*A**18 + 9*A**17 - 5*A**15 + 7*A**14 + 3*A**13 - 4*A**12 + A**11 + A**10 - 7*A**8 + 3*A**7 + 5*A**6 - 10*A**5 + 3*A**4 + 6*A**3 - 5*A**2 - A + 2,7_180,*,True,False,True,True,299,"b0,a0c0c3d0,b1e0d1b2,b3c2f3e1,c1d3f2g0,g3h0e2d2,e3h2h1f0,f1g2g1i0,h3","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[4,7,8,9],X[10,11,8,6],X[9,12,13,10],X[11,13,12,14],V[14]"
7_198,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 e0 c1) e=X(d2 g0 g3 c2) f=X(d1 g2 h3 h2) g=X(e1 h1 f1 e2) h=X(i0 g1 f3 f2) i=V(h0) ['name'='7_198'],A**17 - 2*A**13 - 2*A**11 + A**9 + 4*A**7 + A**5 - 2*A**3 - 2*A,0,-A**20 + 2*A**16 + 2*A**14*L1 - A**12 - 4*A**10*L1 - A**8 + 2*A**6*L1 + 2*A**4,w**4 + 2*w**3 - w**2 - 4*w + 2/w + w**(-2),A**22 - A**21 - 3*A**20 + 4*A**19 + A**18 - 5*A**17 + 4*A**16 + A**15 - 3*A**14 + A**13 + A**11 - 2*A**10 + 2*A**9 + 4*A**8 - 3*A**7 + A**6 + 5*A**5 - 3*A**4 - A**3 + 3*A**2 - 1,7_198,*,True,False,True,True,317,"b0,a0c0c3d0,b1d3e3b2,b3f0e0c1,d2g0g3c2,d1g2h3h2,e1h1f1e2,i0g1f3f2,h0","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[7,8,9,5],X[6,10,11,12],X[8,13,10,9],X[14,13,12,11],V[14]"
7_97,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f0 b2) d=X(b3 g3 h3 h2) e=X(h1 h0 f1 c1) f=X(c2 e2 g1 g0) g=X(f3 f2 i0 d1) h=X(e1 e0 d3 d2) i=V(g2) ['name'='7_97'],A**18 + A**12 + A**10 - A**8 - 2*A**6 - A**4 + A**2 + 1,0,1 + L1/A**6 + A**(-8) - L1/A**10 - 2/A**12 - L1/A**14 + A**(-16) + L1/A**18,-w**2 + 3 - 1/w**2,A**23 + 2*A**20 + 2*A**19 + A**17 + A**15 - A**14 + A**12 - 2*A**11 - A**8 + A**6 + A**5 + A**2 - 1,7_97,*,False,False,True,unlikely,216,"b0,a0c0c3d0,b1e3f0b2,b3g3h3h2,h1h0f1c1,c2e2g1g0,f3f2i0d1,e1e0d3d2,g2","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[9,10,11,4],X[5,11,12,13],X[13,12,14,6],X[10,9,8,7],V[14]"
7_21,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 e3 b2) d=X(b3 e2 f3 f2) e=X(c1 g3 d1 c2) f=X(h3 g0 d3 d2) g=X(f1 h2 h1 e1) h=X(i0 g2 g1 f0) i=V(h0) ['name'='7_21'],A**28 - A**24 + 3*A**20 - 4*A**16 - A**14 + 4*A**12 + 2*A**10 - 3*A**8 - 2*A**6 + A**4 + A**2,-t + 2 - 1/t,A**4 - 1 + 3/A**4 - 4/A**8 - L1/A**10 + 4/A**12 + 2*L1/A**14 - 3/A**16 - 2*L1/A**18 + A**(-20) + L1/A**22,-2*w**4 - w**3 + 5*w**2 + 2*w - 5 - 2/w + 4/w**2 + w**(-3) - 1/w**4,-A**26 + A**25 - 4*A**23 + A**22 + 3*A**21 - 7*A**20 + 6*A**18 - 5*A**17 - A**16 + 4*A**15 - 2*A**14 - A**13 - A**12 + 4*A**11 - 2*A**10 - 5*A**9 + 7*A**8 - 2*A**7 - 5*A**6 + 5*A**5 + A**4 - 3*A**3 + A**2 + A - 1,7_21,*,False,False,True,unlikely,140,"b0,a0c0c3d0,b1e0e3b2,b3e2f3f2,c1g3d1c2,h3g0d3d2,f1h2h1e1,i0g2g1f0,h0","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[4,9,6,5],X[10,11,8,7],X[11,12,13,9],X[14,13,12,10],V[14]"
7_8,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 d1 b2) d=X(b3 c2 f3 f2) e=X(g3 g2 h0 c1) f=X(i3 i2 d3 d2) g=X(i1 i0 e1 e0) h=V(e2) i=X(g1 g0 f1 f0) ['name'='7_8'],A**26 - A**22 + 2*A**18 - 2*A**14 + 2*A**10 - 2*A**6 - A**4 + A**2 + 1,-t + 2 - 1/t,A**8 - A**4 + 2 - 2/A**4 + 2/A**8 - 2/A**12 - L1/A**14 + A**(-16) + L1/A**18,-3*w**2 - w + 6 + 1/w - 2/w**2,-A**26 - A**24 + A**22 - 2*A**21 + A**19 - 2*A**18 + A**15 - A**14 - A**13 + A**12 - 2*A**11 - A**10 + A**9 - A**7 + A**6 + A**5 - A**4 + A**2 - 1,7_8,*,False,False,True,unlikely,127,"b0,a0c0c3d0,b1e3d1b2,b3c2f3f2,g3g2h0c1,i3i2d3d2,i1i0e1e0,e2,g1g0f1f0","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[8,9,10,4],X[11,12,7,6],X[13,14,9,8],V[10],X[14,13,12,11]"
7_292,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 e3 f3 d0) d=X(c3 f2 g3 b2) e=X(b3 g2 h3 c1) f=X(h2 g0 d1 c2) g=X(f1 h0 e1 d2) h=X(g1 i0 f0 e2) i=V(h1) ['name'='7_292'],-A**26 - A**24 + 2*A**22 + 5*A**20 - 7*A**16 - 4*A**14 + 5*A**12 + 5*A**10 - A**8 - 3*A**6 + A**2,-t + 2 - 1/t,-A**14*L1 - A**12 + 2*A**10*L1 + A**8*L2 + 4*A**8 - 2*A**4*L2 - 5*A**4 - 4*A**2*L1 + L2 + 4 + 5*L1/A**2 - 1/A**4 - 3*L1/A**6 + L1/A**10,w**4 + w**3 - 4*w**2 - 3*w + 7 + 3/w - 5/w**2 - 2/w**3 + 2/w**4 + w**(-5),-A**27 + 2*A**26 + 4*A**25 - 7*A**24 - 5*A**23 + 14*A**22 - 3*A**21 - 19*A**20 + 16*A**19 + 9*A**18 - 20*A**17 + 8*A**16 + 12*A**15 - 9*A**14 - 3*A**13 + 8*A**12 + 7*A**11 - 15*A**10 + 2*A**9 + 19*A**8 - 18*A**7 - 7*A**6 + 20*A**5 - 6*A**4 - 9*A**3 + 7*A**2 + 2*A - 2,7_292,*,False,False,True,unlikely,411,"b0,a0c0d3e0,b1e3f3d0,c3f2g3b2,b3g2h3c1,h2g0d1c2,f1h0e1d2,g1i0f0e2,h1","V[0],X[0,1,2,3],X[1,4,5,6],X[6,7,8,2],X[3,9,10,4],X[11,12,7,5],X[12,13,9,8],X[13,14,11,10],V[14]"
6_74,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 e2 f3 c1) e=X(g0 f0 d1 c2) f=X(e1 g2 g1 d2) g=X(e0 f2 f1 h0) h=V(g3) ['name'='6_74'],-A**20 - A**18 + A**16 + 4*A**14 + A**12 - 4*A**10 - 3*A**8 + 2*A**6 + 3*A**4 - 1,t**2 - t - 1/t + t**(-2),-A**14*L1 - A**12 + A**10*L1 + A**8*L2 + 3*A**8 + A**6*L1 - A**4*L2 - 3*A**4 - 3*A**2*L1 + 2 + 3*L1/A**2 - L1/A**6,w**4 - 4*w**2 - 2*w + 5 + 3/w - 1/w**2 - 1/w**3,A**24 - 3*A**22 + A**21 + 4*A**20 - 5*A**19 - 3*A**18 + 8*A**17 - 2*A**16 - 6*A**15 + 7*A**14 + A**13 - 4*A**12 + 2*A**11 + A**10 - A**9 - 7*A**8 + 3*A**7 + 2*A**6 - 10*A**5 + 3*A**4 + 5*A**3 - 6*A**2 + 3,6_74,*,False,False,True,unlikely,111,"b0,a0c0c3d0,b1d3e3b2,b3e2f3c1,g0f0d1c2,e1g2g1d2,e0f2f1h0,g3","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,6,5],X[9,10,11,7],X[8,11,10,12],V[12]"
