name,native notation,kbsm,affine,arrow,mock,yamada,flip,mirror,unique,mutant,kiral,rotatable,page,em,pd
6_71,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(f3 f2 c1 b3) e=X(c2 g0 g3 f0) f=X(e3 g1 d1 d0) g=X(e1 f1 h0 e2) h=V(g2) ['name'='6_71'],-A**20 - 2*A**18 + 3*A**14 + 3*A**12 - A**10 - 3*A**8 + A**4 + A**2,-t + 2 - 1/t,-A**26*L1 - 2*A**24 + 3*A**20 + 3*A**18*L1 - A**16 - 3*A**14*L1 + A**10*L1 + A**8,-w**3 + 2*w**2 + 2*w - 3 - 2/w + w**(-2) + w**(-3) + w**(-4),-A**25 + 2*A**23 - A**22 - 3*A**21 + 3*A**20 + A**19 - 4*A**18 + A**17 + 5*A**16 - A**15 + A**14 + 4*A**13 - A**12 - A**11 - 2*A**10 + 2*A**9 - 5*A**8 - 4*A**7 + 4*A**6 - 3*A**5 - 3*A**4 + 2*A**3 - A - 1,6_71,*,False,False,True,unlikely,108,"(b0, a0c0c3d3, b1d2e0b2, f3f2c1b3, c2g0g3f0, e3g1d1d0, e1f1h0e2, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[5,8,9,10],X[10,11,7,6],X[8,11,12,9],V[12]"
6_72,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 e3 f0 c1) e=X(c2 g3 f1 d1) f=X(d2 e2 g1 g0) g=X(f3 f2 h0 e1) h=V(g2) ['name'='6_72'],-A**17 + A**13 + A**11 - 2*A**9 - 2*A**7 + A**3 + A,t**2 - 2 + t**(-2),A**(-4) - 1/A**8 - L1/A**10 + 2/A**12 + 2*L1/A**14 + L2/A**16 - 1/A**16 - L1/A**18 - L2/A**20,-w**3 + w**2 + 2*w - 1 - 1/w + w**(-2),A**23 + A**21 + 2*A**20 - A**19 + A**18 + 2*A**17 - A**16 + A**15 + A**13 - A**12 + 2*A**10 + A**7 - A**6 - 2*A**5 - A**2 + 1,6_72,*,False,False,True,unlikely,109,"(b0, a0c0c3d0, b1d3e0b2, b3e3f0c1, c2g3f1d1, d2e2g1g0, f3f2h0e1, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,8,9,6],X[7,9,10,11],X[11,10,12,8],V[12]"
6_73,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f0 e1 c1) e=X(c2 d2 g3 f1) f=X(d1 e3 g1 g0) g=X(f3 f2 h0 e2) h=V(g2) ['name'='6_73'],A**20 - A**18 - 3*A**16 + 4*A**12 + 3*A**10 - 2*A**8 - 2*A**6 + A**2,-t**2 + t + 1/t - 1/t**2,A**14*L1 - A**12*L2 - 3*A**10*L1 + A**8*L2 - A**8 + 4*A**6*L1 + 3*A**4 - 2*A**2*L1 - 2 + A**(-4),w**3 + w**2 - 3*w - 1 + 4/w + 2/w**2 - 2/w**3 - 1/w**4,-A**23 + 2*A**22 + 2*A**21 - 5*A**20 + 2*A**19 + 5*A**18 - 6*A**17 + A**16 + 3*A**15 - 4*A**14 - A**13 - A**12 + 2*A**11 - 3*A**10 - 2*A**9 + 5*A**8 - 3*A**7 - 4*A**6 + 5*A**5 - A**4 - 4*A**3 + 2*A**2 + A - 1,6_73,*,False,False,True,unlikely,110,"(b0, a0c0c3d0, b1d3e0b2, b3f0e1c1, c2d2g3f1, d1e3g1g0, f3f2h0e2, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,7,8,9],X[6,9,10,11],X[11,10,12,8],V[12]"
6_74,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 e2 f3 c1) e=X(g0 f0 d1 c2) f=X(e1 g2 g1 d2) g=X(e0 f2 f1 h0) h=V(g3) ['name'='6_74'],-A**20 - A**18 + A**16 + 4*A**14 + A**12 - 4*A**10 - 3*A**8 + 2*A**6 + 3*A**4 - 1,t**2 - t - 1/t + t**(-2),-A**14*L1 - A**12 + A**10*L1 + A**8*L2 + 3*A**8 + A**6*L1 - A**4*L2 - 3*A**4 - 3*A**2*L1 + 2 + 3*L1/A**2 - L1/A**6,w**4 - 4*w**2 - 2*w + 5 + 3/w - 1/w**2 - 1/w**3,A**24 - 3*A**22 + A**21 + 4*A**20 - 5*A**19 - 3*A**18 + 8*A**17 - 2*A**16 - 6*A**15 + 7*A**14 + A**13 - 4*A**12 + 2*A**11 + A**10 - A**9 - 7*A**8 + 3*A**7 + 2*A**6 - 10*A**5 + 3*A**4 + 5*A**3 - 6*A**2 + 3,6_74,*,False,False,True,unlikely,111,"(b0, a0c0c3d0, b1d3e3b2, b3e2f3c1, g0f0d1c2, e1g2g1d2, e0f2f1h0, g3)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,6,5],X[9,10,11,7],X[8,11,10,12],V[12]"
6_75,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 e0 c1) e=X(d2 g3 f1 c2) f=X(d1 e2 g1 g0) g=X(f3 f2 h0 e1) h=V(g2) ['name'='6_75'],-A**19 + 2*A**15 + 2*A**13 - A**11 - 3*A**9 + A**5 - A,-t**2 + 2 - 1/t**2,A**22*L1 - 2*A**18*L1 - A**16*L2 - A**16 + A**14*L1 + A**12*L2 + 2*A**12 - A**8 + A**4,w**3 + 2*w**2 - 2*w - 3 + 1/w + 2/w**2,-A**21 + 3*A**19 - 2*A**17 + 3*A**16 - A**15 - 2*A**14 + A**13 - A**12 - 2*A**10 + A**9 - 3*A**7 + A**6 + A**5 - 3*A**4 + A**2 - A - 1,6_75,*,False,False,True,unlikely,112,"(b0, a0c0c3d0, b1d3e3b2, b3f0e0c1, d2g3f1c2, d1e2g1g0, f3f2h0e1, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[7,8,9,5],X[6,9,10,11],X[11,10,12,8],V[12]"
6_76,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(e3 f0 c1 b3) e=X(c2 g3 f1 d0) f=X(d1 e2 g1 g0) g=X(f3 f2 h0 e1) h=V(g2) ['name'='6_76'],A**16 + A**14 - A**12 - 3*A**10 + A**8 + 4*A**6 + 2*A**4 - 2*A**2 - 2,t**2 + t - 4 + 1/t + t**(-2),A**(-8) + L1/A**10 - 1/A**12 - 3*L1/A**14 + A**(-16) + 4*L1/A**18 + L2/A**20 + A**(-20) - 2*L1/A**22 - L2/A**24 - 1/A**24,2*w**4 + 2*w**3 - w**2 - 4*w - 2 + 3/w + 2/w**2 - 1/w**3,2*A**25 + A**24 - 2*A**23 + A**22 + 5*A**21 - 2*A**20 - 2*A**19 + 6*A**18 - A**17 - 3*A**16 + 3*A**15 - 2*A**12 + 4*A**11 - 5*A**9 + 4*A**8 + A**7 - 5*A**6 + 2*A**4 - 2*A**3 - A**2 + A + 1,6_76,*,False,False,True,unlikely,113,"(b0, a0c0c3d3, b1d2e0b2, e3f0c1b3, c2g3f1d0, d1e2g1g0, f3f2h0e1, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[5,8,9,6],X[7,9,10,11],X[11,10,12,8],V[12]"
6_77,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 e3 f0 c1) e=X(c2 g0 g3 d1) f=X(d2 g2 h0 g1) g=X(e1 f3 f1 e2) h=V(f2) ['name'='6_77'],-A**18 - A**16 + 2*A**14 + 3*A**12 - A**10 - 3*A**8 - A**6 + 2*A**4 + A**2,-t + 2 - 1/t,-A**18*L1 - A**16 + 2*A**14*L1 + 3*A**12 - A**10*L1 - 3*A**8 - A**6*L1 + 2*A**4 + A**2*L1,w**3 + 2*w**2 - 2*w - 4 + 3/w**2 + w**(-3),A**24 - A**23 - A**22 + 3*A**21 - 3*A**20 - 2*A**19 + 5*A**18 - 3*A**17 + 4*A**15 - A**14 - 2*A**12 + A**11 - A**10 - 4*A**9 + 2*A**8 - 5*A**6 + 2*A**5 + A**4 - 3*A**3 + A**2 + A - 1,6_77,*,False,False,True,unlikely,114,"(b0, a0c0c3d0, b1d3e0b2, b3e3f0c1, c2g0g3d1, d2g2h0g1, e1f3f1e2, f2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,8,9,6],X[7,10,11,12],X[8,12,10,9],V[11]"
6_78,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 e2 f0 c1) e=X(g3 g2 d1 c2) f=X(d2 g1 h0 g0) g=X(f3 f1 e1 e0) h=V(f2) ['name'='6_78'],-A**19 - A**17 + 2*A**15 + 3*A**13 - A**11 - 4*A**9 - A**7 + 2*A**5 + A**3 - A,t - 2 + 1/t,A**10*L1 + A**8 - 2*A**6*L1 - 3*A**4 + A**2*L1 + 4 + L1/A**2 - 2/A**4 - L1/A**6 + A**(-8),-w**3 - 2*w**2 + 2*w + 6 - 3/w**2 - 1/w**3,-A**24 + A**23 + 2*A**22 - 3*A**21 + A**20 + 4*A**19 - 5*A**18 + 4*A**16 - 4*A**15 + 3*A**13 + A**11 - A**10 + 4*A**9 - 4*A**7 + 6*A**6 - 4*A**4 + 4*A**3 - A**2 - 2*A + 1,6_78,*,False,False,True,unlikely,115,"(b0, a0c0c3d0, b1d3e3b2, b3e2f0c1, g3g2d1c2, d2g1h0g0, f3f1e1e0, f2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,6,5],X[7,10,11,12],X[12,10,9,8],V[11]"
6_79,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 e2 f3 c1) e=X(g3 g2 d1 c2) f=X(g1 h0 g0 d2) g=X(f2 f0 e1 e0) h=V(f1) ['name'='6_79'],A**22 + A**20 - 2*A**18 - 3*A**16 + A**14 + 5*A**12 + 2*A**10 - 3*A**8 - 2*A**6 + A**2,2*t - 4 + 2/t,A**4 + A**2*L1 - 2 - 3*L1/A**2 + A**(-4) + 5*L1/A**6 + 2/A**8 - 3*L1/A**10 - 2/A**12 + A**(-16),-w**4 - 2*w**3 + 2*w**2 + 6*w + 2 - 4/w - 2/w**2,A**25 - A**24 - 2*A**23 + 4*A**22 - A**21 - 7*A**20 + 6*A**19 + A**18 - 9*A**17 + 4*A**16 + 3*A**15 - 4*A**14 + A**13 + A**12 + 2*A**11 - 6*A**10 - A**9 + 6*A**8 - 8*A**7 - A**6 + 8*A**5 - 4*A**4 - 2*A**3 + 4*A**2 - 1,6_79,*,False,False,True,unlikely,116,"(b0, a0c0c3d0, b1d3e3b2, b3e2f3c1, g3g2d1c2, g1h0g0d2, f2f0e1e0, f1)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,6,5],X[10,11,12,7],X[12,10,9,8],V[11]"
6_80,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(e3 f0 c1 b3) e=X(c2 g0 g3 d0) f=X(d1 g2 h0 g1) g=X(e1 f3 f1 e2) h=V(f2) ['name'='6_80'],-A**20 - A**18 + A**16 + 3*A**14 + A**12 - 3*A**10 - 3*A**8 + A**6 + 2*A**4 + A**2,-2*t + 4 - 2/t,-A**26*L1 - A**24 + A**22*L1 + 3*A**20 + A**18*L1 - 3*A**16 - 3*A**14*L1 + A**12 + 2*A**10*L1 + A**8,2*w**2 - 4 - 2/w + 2/w**2 + 2/w**3 + w**(-4),A**26 - 2*A**24 + 2*A**22 - 2*A**21 - 3*A**20 + 4*A**19 + 2*A**18 - 4*A**17 + 4*A**16 + 2*A**15 - 3*A**14 + A**13 + A**12 + A**11 - 4*A**10 + A**9 + 2*A**8 - 6*A**7 - A**6 + 3*A**5 - 3*A**4 - 2*A**3 + A**2 - 1,6_80,*,False,False,True,unlikely,117,"(b0, a0c0c3d3, b1d2e0b2, e3f0c1b3, c2g0g3d0, d1g2h0g1, e1f3f1e2, f2)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[5,8,9,6],X[7,10,11,12],X[8,12,10,9],V[11]"
6_81,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e3 b2) d=X(e2 f0 c1 b3) e=X(g3 g2 d0 c2) f=X(d1 g1 h0 g0) g=X(f3 f1 e1 e0) h=V(f2) ['name'='6_81'],-A**18 - 2*A**16 + A**14 + 4*A**12 + 2*A**10 - 2*A**8 - 2*A**6 + A**2,0,-A**12 - 2*A**10*L1 + A**8 + 4*A**6*L1 + 2*A**4 - 2*A**2*L1 - 2 + A**(-4),-2*w + 4/w + 2/w**2 - 2/w**3 - 1/w**4,-A**22 - A**21 + 3*A**20 - 3*A**18 + 4*A**17 + 2*A**16 - 4*A**15 + 2*A**14 + A**13 - 3*A**12 - A**10 + A**9 - 4*A**8 - A**7 + 3*A**6 - 5*A**5 - A**4 + 4*A**3 - 2*A**2 - A + 1,6_81,*,True,False,True,True,118,"(b0, a0c0c3d3, b1d2e3b2, e2f0c1b3, g3g2d0c2, d1g1h0g0, f3f1e1e0, f2)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[8,9,6,5],X[7,10,11,12],X[12,10,9,8],V[11]"
6_82,a=V(b0) b=X(a0 c0 d3 e3) c=X(b1 e2 f3 d0) d=X(c3 f2 g3 b2) e=X(g2 f0 c1 b3) f=X(e1 g0 d1 c2) g=X(f1 h0 e0 d2) h=V(g1) ['name'='6_82'],-2*A**18 - A**16 + 4*A**14 + 4*A**12 - 2*A**10 - 4*A**8 + 3*A**4 - 1,0,-2*A**6*L1 - A**4 + 4*A**2*L1 + 4 - 2*L1/A**2 - 4/A**4 + 3/A**8 - 1/A**12,-2*w**3 - 2*w**2 + 4*w + 6 - 2/w - 4/w**2 + w**(-4),A**24 - A**23 - 3*A**22 + 2*A**21 + 4*A**20 - 4*A**19 - 2*A**18 + 8*A**17 - 3*A**16 - 7*A**15 + 6*A**14 - 4*A**12 + 4*A**11 + 4*A**10 + 2*A**9 - 3*A**8 + 6*A**7 + 3*A**6 - 9*A**5 + 3*A**4 + 4*A**3 - 7*A**2 - A + 3,6_82,*,True,False,True,True,119,"(b0, a0c0d3e3, b1e2f3d0, c3f2g3b2, g2f0c1b3, e1g0d1c2, f1h0e0d2, g1)","V[0],X[0,1,2,3],X[1,4,5,6],X[6,7,8,2],X[9,10,4,3],X[10,11,7,5],X[11,12,9,8],V[12]"
